"TIMESTAMP","PA_F_kpa","PA_F_pa"
2023-02-14,97.883,97883
2023-02-15,97.442,97442
2023-02-16,97.38,97380
2023-02-17,97.422,97422
2023-02-18,97.307,97307
2023-02-19,97.208,97208
2023-02-20,97.239,97239
2023-02-21,96.557,96557
2023-02-22,96.068,96068
2023-02-23,95.918,95918
2023-02-24,95.415,95415
2023-02-25,95.261,95261
2023-02-26,95.622,95622
2023-02-27,96.2,96200
2023-02-28,96.597,96597
2023-03-01,96.384,96384
2023-03-02,96.186,96186
2023-03-03,96.46,96460
2023-03-04,96.577,96577
2023-03-05,96.072,96072
2023-03-06,95.314,95314
2023-03-07,95.003,95003
2023-03-08,94.69,94690
2023-03-09,94.892,94892
2023-03-10,94.715,94715
2023-03-11,95.503,95503
2023-03-12,96.064,96064
2023-03-13,95.399,95399
2023-03-14,95.193,95193
2023-03-15,96.352,96352
2023-03-16,96.29,96290
2023-03-17,95.894,95894
2023-03-18,95.956,95956
2023-03-19,96.298,96298
2023-03-20,96.618,96618
2023-03-21,96.32,96320
2023-03-22,96.006,96006
2023-03-23,95.82,95820
2023-03-24,95.75,95750
2023-03-25,96.086,96086
2023-03-26,95.439,95439
2023-03-27,96.383,96383
2023-03-28,97.037,97037
2023-03-29,96.536,96536
2023-03-30,96.141,96141
2023-03-31,95.381,95381
2023-04-01,95.453,95453
2023-04-02,96.077,96077
2023-04-03,96.669,96669
2023-04-04,96.57,96570
2023-04-05,96.469,96469
2023-04-06,96.428,96428
2023-04-07,96.263,96263
2023-04-08,96.631,96631
2023-04-09,96.732,96732
2023-04-10,96.563,96563
2023-04-11,96.249,96249
2023-04-12,95.312,95312
2023-04-13,95.456,95456
2023-04-14,95.466,95466
2023-04-15,95.612,95612
2023-04-16,96.53,96530
2023-04-17,96.484,96484
2023-04-18,96.368,96368
2023-04-19,96.341,96341
2023-04-20,95.81,95810
2023-04-21,95.757,95757
2023-04-22,95.759,95759
2023-04-23,95.606,95606
2023-04-24,95.732,95732
2023-04-25,95.929,95929
2023-04-26,96.212,96212
2023-04-27,96.271,96271
2023-04-28,96.119,96119
2023-04-29,96.154,96154
2023-04-30,96.234,96234
2023-05-01,96.211,96211
2023-05-02,96.681,96681
2023-05-03,96.714,96714
2023-05-04,96.455,96455
2023-05-05,96.391,96391
2023-05-06,96.244,96244
2023-05-07,96.304,96304
2023-05-08,96.651,96651
2023-05-09,96.124,96124
2023-05-10,96.064,96064
2023-05-11,96.032,96032
2023-05-12,95.914,95914
2023-05-13,96.158,96158
2023-05-14,96.052,96052
2023-05-15,95.957,95957
2023-05-16,96.056,96056
2023-05-17,96.609,96609
2023-05-18,96.567,96567
2023-05-19,96.423,96423
2023-05-20,96.041,96041
2023-05-21,95.822,95822
2023-05-22,96.009,96009
2023-05-23,96.226,96226
2023-05-24,96.401,96401
2023-05-25,96.569,96569
2023-05-26,96.753,96753
2023-05-27,96.525,96525
2023-05-28,96.18,96180
2023-05-29,96.189,96189
2023-05-30,96.339,96339
2023-05-31,96.269,96269
2023-06-01,96.236,96236
2023-06-02,96.038,96038
2023-06-03,96.086,96086
2023-06-04,96.217,96217
2023-06-05,96.187,96187
2023-06-06,96.221,96221
2023-06-07,96.177,96177
2023-06-08,95.982,95982
2023-06-09,95.803,95803
2023-06-10,95.895,95895
2023-06-11,96,96000
2023-06-12,95.894,95894
2023-06-13,95.636,95636
2023-06-14,95.865,95865
2023-06-15,96.248,96248
2023-06-16,96.365,96365
2023-06-17,96.211,96211
2023-06-18,96.029,96029
2023-06-19,96.117,96117
2023-06-20,96.094,96094
2023-06-21,96.425,96425
2023-06-22,96.321,96321
2023-06-23,96.989,96989
2023-06-24,96.91,96910
2023-06-25,96.43,96430
2023-06-26,96.477,96477
2023-06-27,96.605,96605
2023-06-28,96.432,96432
2023-06-29,96.15,96150
2023-06-30,96.024,96024
2023-07-01,95.907,95907
2023-07-02,96.074,96074
2023-07-03,96.227,96227
2023-07-04,96.192,96192
2023-07-05,96.27,96270
2023-07-06,96.404,96404
2023-07-07,96.466,96466
2023-07-08,96.626,96626
2023-07-09,96.682,96682
2023-07-10,96.767,96767
2023-07-11,96.255,96255
2023-07-12,96.173,96173
2023-07-13,96.51,96510
2023-07-14,96.209,96209
2023-07-15,95.861,95861
2023-07-16,96.431,96431
2023-07-17,96.7,96700
2023-07-18,96.475,96475
2023-07-19,96.163,96163
2023-07-20,96.078,96078
2023-07-21,95.964,95964
2023-07-22,96.288,96288
2023-07-23,96.067,96067
2023-07-24,95.61,95610
2023-07-25,95.507,95507
2023-07-26,96.287,96287
2023-07-27,95.986,95986
2023-07-28,95.894,95894
2023-07-29,95.991,95991
2023-07-30,96.3,96300
2023-07-31,96.165,96165
2023-08-01,95.528,95528
2023-08-02,95.095,95095
2023-08-03,95.517,95517
2023-08-04,95.959,95959
2023-08-05,96.073,96073
2023-08-06,96.075,96075
2023-08-07,96.645,96645
2023-08-08,96.489,96489
2023-08-09,96.472,96472
2023-08-10,96.632,96632
2023-08-11,96.758,96758
2023-08-12,96.595,96595
2023-08-13,96.444,96444
2023-08-14,96.259,96259
2023-08-15,96.389,96389
2023-08-16,96.405,96405
2023-08-17,96.352,96352
2023-08-18,96.256,96256
2023-08-19,96.44,96440
2023-08-20,96.699,96699
2023-08-21,96.774,96774
2023-08-22,96.602,96602
2023-08-23,96.528,96528
2023-08-24,96.192,96192
2023-08-25,96.021,96021
2023-08-26,95.979,95979
2023-08-27,95.859,95859
2023-08-28,95.704,95704
2023-08-29,95.814,95814
2023-08-30,95.712,95712
2023-08-31,96.124,96124
2023-09-01,96.306,96306
2023-09-02,96.617,96617
2023-09-03,97.07,97070
2023-09-04,96.874,96874
2023-09-05,96.591,96591
2023-09-06,96.55,96550
2023-09-07,96.5,96500
2023-09-08,96.467,96467
2023-09-09,96.43,96430
2023-09-10,96.453,96453
2023-09-11,96.177,96177
2023-09-12,96.043,96043
2023-09-13,96.423,96423
2023-09-14,96.621,96621
2023-09-15,96.297,96297
2023-09-16,96.128,96128
2023-09-17,96.111,96111
2023-09-18,95.96,95960
2023-09-19,96.31,96310
2023-09-20,95.946,95946
2023-09-21,95.118,95118
2023-09-22,95.351,95351
2023-09-23,96.422,96422
2023-09-24,96.971,96971
2023-09-25,96.865,96865
2023-09-26,96.799,96799
2023-09-27,96.651,96651
2023-09-28,96.597,96597
2023-09-29,96.832,96832
2023-09-30,97.139,97139
2023-10-01,97.145,97145
2023-10-02,96.919,96919
2023-10-03,96.853,96853
2023-10-04,97.343,97343
2023-10-05,97.211,97211
2023-10-06,97.209,97209
2023-10-07,97.275,97275
2023-10-08,97.246,97246
2023-10-09,97.004,97004
2023-10-10,96.865,96865
2023-10-11,96.682,96682
2023-10-12,96.584,96584
2023-10-13,96.283,96283
2023-10-14,96.2,96200
2023-10-15,96.664,96664
2023-10-16,96.4,96400
2023-10-17,96.108,96108
2023-10-18,95.348,95348
2023-10-19,94.323,94323
2023-10-20,93.258,93258
2023-10-21,94.737,94737
2023-10-22,95.777,95777
2023-10-23,95.643,95643
2023-10-24,95.302,95302
2023-10-25,94.894,94894
2023-10-26,94.534,94534
2023-10-27,94.576,94576
2023-10-28,95.057,95057
2023-10-29,95.031,95031
2023-10-30,94.969,94969
2023-10-31,95.477,95477
2023-11-01,95.477,95477
2023-11-02,93.97,93970
2023-11-03,93.901,93901
2023-11-04,93.749,93749
2023-11-05,93.859,93859
2023-11-06,95.565,95565
2023-11-07,96.231,96231
2023-11-08,96.424,96424
2023-11-09,95.665,95665
2023-11-10,95.116,95116
2023-11-11,95.526,95526
2023-11-12,95.52,95520
2023-11-13,95.951,95951
2023-11-14,95.96,95960
2023-11-15,96.634,96634
2023-11-16,96.011,96011
2023-11-17,96.63,96630
2023-11-18,97.012,97012
2023-11-19,96.472,96472
2023-11-20,96.167,96167
2023-11-21,95.969,95969
2023-11-22,96.841,96841
2023-11-23,97.128,97128
2023-11-24,96.046,96046
2023-11-25,95.959,95959
2023-11-26,96.264,96264
2023-11-27,95.244,95244
2023-11-28,94.766,94766
2023-11-29,95.3,95300
2023-11-30,94.618,94618
2023-12-01,94.556,94556
2023-12-02,95.434,95434
2023-12-03,96.681,96681
2023-12-04,95.801,95801
2023-12-05,95.543,95543
2023-12-06,96.119,96119
2023-12-07,96.319,96319
2023-12-08,95.828,95828
2023-12-09,95.747,95747
2023-12-10,96.045,96045
2023-12-11,95.685,95685
2023-12-12,95.473,95473
2023-12-13,94.887,94887
2023-12-14,96.234,96234
2023-12-15,97.947,97947
2023-12-16,98.488,98488
2023-12-17,98.395,98395
2023-12-18,98.062,98062
2023-12-19,97.246,97246
2023-12-20,96.636,96636
2023-12-21,95.917,95917
2023-12-22,95.858,95858
2023-12-23,96.524,96524
2023-12-24,96.523,96523
2023-12-25,96.34,96340
2023-12-26,96.59,96590
2023-12-27,96.697,96697
2023-12-28,96.661,96661
2023-12-29,96.455,96455
2023-12-30,96.335,96335
2023-12-31,95.612,95612
